home_appliance,real_power,60Hz,120Hz,180Hz,240Hz,300Hz,360Hz,420Hz,480Hz,540Hz,600Hz,660Hz,720Hz,780Hz,840Hz,900Hz,960Hz,1020Hz,1080Hz,1140Hz,1200Hz,1260Hz,1320Hz
Espremedor de Frutas,147.8,16.61883202316292,0.31230127249346706,2.0298479444894806,0.18538084227023233,1.0200858224766072,0.07404414099308612,0.09731747733660859,0.07550994787574658,0.056734205071283975,0.073052692338094,0.03985388950499915,0.02291199986902866,0.03627943201577018,0.061104758136572165,0.00853164260286442,0.05502565686377966,0.04319178813136173,0.03007427924930664,0.03288995140217758,0.027493711520820967,0.025213378850569658,0.025312618805020014
Espremedor de Frutas,148.98,16.67662790490363,0.298102115121805,2.256916495487928,0.11147178848627272,1.0596539806109906,0.05390476002099848,0.09152297248025736,0.018198218566943525,0.03083948849763892,0.013732332451939314,0.023057684725708363,0.013297986502391817,0.014688738244792268,0.009866916795110882,0.018776564458617764,0.05231396174474567,0.014079425633794747,0.0037849330268329012,0.014941508254665151,0.0046412366465817135,0.013357341014415382,0.049511312726653114
Espremedor de Frutas,150.19,16.745695143335666,0.30140292977804906,2.157166686194981,0.11067935588278521,0.9884745976696987,0.07528478412192217,0.10097783792567569,0.023010753735907035,0.05695600707558857,0.011493572078071902,0.02154962599737661,0.04262372211222532,0.011262081695214112,0.01208728421092485,0.014627609707748178,0.016952475658931168,0.03804598756106866,0.02170264563056987,0.024698527777258155,0.0003163327582940102,0.023653310682991657,0.03512688884440879
Espremedor de Frutas,150.8,16.80090722144423,0.20296334856082046,2.1571275070920746,0.09621952901570789,0.990199637309183,0.07670346237597525,0.08029116285013584,0.028425683833197508,0.02286100114923581,0.006728843632512843,0.004685513506276827,0.006366118038580436,0.027717918495413718,0.00449444454054119,0.02944265017370122,0.013879867270247702,0.012922388224600005,0.01402383374694619,0.014129052351551636,0.011439648524194953,0.02301411977035662,0.006791276550801542
Espremedor de Frutas,150.39,16.776842795935657,0.27287367479707314,2.258481775334438,0.12991225909725532,0.9832720036509244,0.09478039365103569,0.09097893271630887,0.03825414645540397,0.003443324747995902,0.040499909938216935,0.02594230058874185,0.020177889982914952,0.016019018053948435,0.00667295875033375,0.012528427130659282,0.007406763614193574,0.004735640903306217,0.014258784408563006,0.007308507371556564,0.02586099332798973,0.055935485983942594,0.02023956555409699
Espremedor de Frutas,148.74,16.684361757953482,0.2846242227277812,2.1336749635100696,0.11599138712286615,0.9618187985202656,0.04120444654784444,0.10420638506921395,0.03056752387467454,0.015154901954929346,0.010548817449889435,0.023764674757316022,0.004797055091627524,0.026006319785999387,0.005803267278837971,0.017762528803429094,0.0028954128502118705,0.015477349040386789,0.016345861503808828,0.005080443783861507,0.014079819471601173,0.019370344287827208,0.007527826824971781
Espremedor de Frutas,147.83,16.67678779064485,0.3182622896166556,2.0646725364707925,0.20732949551765154,0.983701016424352,0.11287589669704634,0.07544102646586677,0.08177423091599736,0.06245569199759791,0.04043694638348509,0.038282302608888125,0.03918801735820111,0.05978828729327985,0.03418987092528668,0.034767010957666114,0.03379338329326598,0.06957586726498526,0.03951911046976046,0.027353047499656665,0.030058515906156262,0.02829724449850288,0.0316018636486857
Espremedor de Frutas,147.4,16.621039298587455,0.2393909125876927,1.9605594096611763,0.20387148724231174,0.769780831803808,0.19101005591410627,0.25522391843243486,0.09645929722690953,0.10078190070508916,0.09998757310324477,0.0846246472162703,0.08418094374674248,0.053979859182363345,0.07424236166191196,0.06458545834404576,0.0751324117928713,0.0877994301372273,0.045859014796815645,0.07205879123104156,0.06507251388970578,0.06166629839912494,0.046489766418372186
Espremedor de Frutas,148.38,16.698770797750534,0.2614811715121245,2.031279828500612,0.19035230514173856,0.9923718117580415,0.10092470006737979,0.10768562512541043,0.09014443981077344,0.0507012383900835,0.06329984643732853,0.03543290108670983,0.08623512064589609,0.029125088232127942,0.02533760975630912,0.027639858439880007,0.045109002322053365,0.05507096735739182,0.048780509940549346,0.030192833976716363,0.029120514206115406,0.0464080534817681,0.051698113978773705
Espremedor de Frutas,149.3,16.721303816565698,0.28499995279039625,2.1733398381678777,0.14398908421902032,1.005534435081472,0.03842815902291148,0.09737374313297689,0.00504874629514012,0.030714618699168125,0.035616456802243915,0.0038074519296760114,0.014116230759138315,0.02626497388089513,0.01461598158477259,0.004275002615897386,0.02162403443698831,0.03158307192496053,0.03583652800947068,0.01374362832757888,0.029233770241495066,0.040544204230104124,0.019365094660366428
Espremedor de Frutas,150.43,16.76763598349851,0.25346341270428296,2.2223460263796198,0.09068957791874473,0.9983371792077678,0.0839722983883827,0.09483056442747402,0.039535935700360396,0.04327944092255991,0.02354202656963432,0.04975968850981437,0.03494254232835406,0.04382579365391693,0.03386395844429706,0.0071482489377314,0.018824048910513196,0.010325477906650482,0.009078240363587543,0.03472852404472476,0.016011221667455854,0.030058029142198846,0.011880986260712838
Espremedor de Frutas,151.53,16.855934103578917,0.26063339586325696,2.1299577589856313,0.1185716562889852,0.9814932411850306,0.0687183885905721,0.06560519997392615,0.031156298356077614,0.03854670443284633,0.023092677490109466,0.020039032725359954,0.03711968303785924,0.007904875596730615,0.026992509999943983,0.019670884889147956,0.01294749208527677,0.029504250081701808,0.009160184189668907,0.027365097202674382,0.013784058162292131,0.024523515401054744,0.020766024938513705
Espremedor de Frutas,150.38,16.77581022917091,0.23745832287430618,2.2156497039123475,0.08349651470726063,0.9712462708213122,0.07158177236888325,0.07357206415045035,0.01692393172485544,0.010021138570011795,0.025174396902278684,0.015778372406052704,0.007450820110250647,0.034849356094905894,0.024399139920464444,0.02190515160326499,0.026312169005273,0.05383315247599373,0.024439172649343296,0.024912517334340835,0.025893559325641306,0.023713089792421184,0.02344888394419472
Espremedor de Frutas,149.33,16.734122958812343,0.3773025229935256,2.1704064277723685,0.13439663911134558,0.9977593111377989,0.05230834464204929,0.0997469618325928,0.01885393966914084,0.009271820492280543,0.022182609342129355,0.031421358320686994,0.014202700585400638,0.025004505454367984,0.006933151884714426,0.029470495953635854,0.017172632824327416,0.002553716987632358,0.030357420127230098,0.021449226591434126,0.005036576144394123,0.026984029314500498,0.023890618902943542
Ferro Eletrico,835.6,97.87587491134192,1.5998396869548113,2.2085504431815086,0.6478775257872753,1.4659241885455998,0.3483766719357713,0.5431795513723394,0.26005184059875325,0.0659298293020648,0.2859939889362666,0.21221137999693385,0.23502918167575995,0.23547462979983597,0.18304540247031115,0.1945117511268224,0.19289946030669808,0.18301944863014788,0.20917151451354474,0.17537518085929585,0.16114019504699664,0.14909876456681082,0.15709962588863605
Ferro Eletrico,835.12,97.79860826493535,1.842417016223227,2.211237918648214,0.8205239617698644,1.5454957895792896,0.39102381995821595,0.5849415361319512,0.3526611918798293,0.12770682283243306,0.2866546595062125,0.24417544650866083,0.23923260373869432,0.26506392944181756,0.24916550908665777,0.26281732765889704,0.17581385297171423,0.1768828076319889,0.21969130443657348,0.22440685943304206,0.16594036194829112,0.1856257492122334,0.19171122755954198
Ferro Eletrico,835.21,97.75926204499093,1.8474999634444613,2.17209241064722,0.8694474238405916,1.588969575813267,0.41984509474839404,0.6011575915884529,0.3398274252734109,0.13798149809029428,0.26347513450972054,0.2746141520951792,0.25039338378206116,0.26478100989001413,0.27328916776313417,0.28437337548246383,0.22462175238974902,0.17281686145612102,0.19920738467706287,0.2399521206517768,0.20675269624218198,0.16386259841221565,0.15303112023569965
Ferro Eletrico,832.02,97.63526596320541,1.8766727193303472,2.1495287083825247,0.8878461574437584,1.578586929387017,0.42028938202037514,0.592507266362407,0.32959214614937526,0.1557874920407203,0.28108304750386254,0.23590656018646763,0.2299143704822636,0.25006338785309934,0.24381983665150803,0.31040918699610376,0.20103361809955403,0.17048799451613886,0.20836115058536192,0.25108745133767335,0.20710337394558004,0.1926357541412851,0.17360509123949416
Ferro Eletrico,832.85,97.718762349168,1.8402025508922548,2.076615315310238,0.8361292058452773,1.5901122702706068,0.45398554296005716,0.5722195453791825,0.3188713485972909,0.19796462204345036,0.3067585879354909,0.2509632810617392,0.23845139731569312,0.2323497986490755,0.2542676169986829,0.3438075641987498,0.17684030638916962,0.18934925156243315,0.21691191753838693,0.2351815279075778,0.2117842389615455,0.17829340815201536,0.16728297210947798
Ferro Eletrico,833.87,97.76016458696724,1.9087999212738225,2.09027723842843,0.8445283600484743,1.5948380498875798,0.43608231859824115,0.5851886495395725,0.332526206452568,0.2322292084166585,0.28708441787043837,0.2893686529496068,0.2557186651573753,0.258149330389895,0.2389936778019634,0.311592164500567,0.17458020468425411,0.1886794477388049,0.19394665196156877,0.21786901808204742,0.2099124492569254,0.17576280503257516,0.19566391288425292
Ferro Eletrico,834.43,97.77735482746827,1.8634719587975812,2.0397063994549223,0.8461626573576135,1.5864306186563966,0.45780798876848666,0.5452230743521633,0.38923020058533425,0.2596326270405516,0.3221501819137088,0.2818996898692539,0.2804776832484281,0.2190436427076475,0.2560487470576356,0.327233362546546,0.14079640937508203,0.13610981064385638,0.1845829433494638,0.24436738383758352,0.21688949714496247,0.16893982658090417,0.18943733881828592
Ferro Eletrico,831.42,97.61782739321754,1.908750769049232,1.9354090773501595,0.882602583569958,1.6385407415756006,0.4055847284989762,0.5223587602365461,0.3864935510006059,0.2985217893990361,0.31586908907083133,0.2802247129206428,0.26543715582075966,0.20695076958592473,0.22596040119832517,0.3446729302404787,0.18610965598345952,0.1623914135557414,0.21529015326500248,0.2145369440044147,0.22012199504210087,0.21851540644071016,0.20922894372983125
Ferro Eletrico,832.1,97.61223988108183,1.8689244419686344,1.8439017698773639,0.8904265495317254,1.641706365485876,0.4382672260826883,0.45031165762360537,0.3370590059040195,0.40425890300519696,0.2988407144081256,0.2675730835393576,0.2800889116158738,0.2102325377233676,0.25940455266005774,0.3140180172055881,0.20722649892092984,0.18760504814950946,0.18809312540717119,0.17094343044833435,0.20185102835883612,0.22347791998642125,0.19924542463841313
Ferro Eletrico,832.85,97.68934925613048,1.8938266556641394,1.8026857772469596,0.8904245297963695,1.6367402440609116,0.44453188012300043,0.4300401012736302,0.33858699445567103,0.40929056530478647,0.3350068201130826,0.290875928446981,0.24430989336854494,0.22364435116752285,0.2611732530525669,0.33048534595400114,0.20451336660138855,0.20270756543348445,0.23712152860585753,0.15877568603235465,0.2070515273755069,0.20187688211919538,0.18559446698229362
Ferro Eletrico,831.09,97.53993041863397,1.9138101736312358,1.7583989417172148,0.9099933654058797,1.63177892358959,0.4539197167692834,0.3624801163411894,0.4021053779843012,0.44174574604775574,0.276224484279618,0.30574859809186816,0.2642591113233471,0.22780654136536696,0.27354459365554756,0.3176946406279905,0.2450092932692601,0.2293666626764032,0.25121691633529336,0.186239998011947,0.20087516065019698,0.21275827226744895,0.20558582118423946
Ferro Eletrico,830.25,97.57128126155743,1.9480193324497563,1.7081927191131296,0.9108346800126791,1.637625842911428,0.4839710230561678,0.372458685702794,0.4006922914480988,0.42730657427520274,0.3225269622933408,0.2838913201726163,0.2782172511722227,0.24482605263631646,0.27535217051229155,0.33955152856779686,0.2411425379704683,0.2396962026221999,0.23562810942353057,0.15931375158029937,0.18983962633735996,0.1946617901736946,0.21729998591971508
Ferro Eletrico,832.19,97.63327285640055,1.962766563194577,1.7542884245453714,0.9436690326912934,1.6682356942105092,0.4928044201944822,0.3621059374344098,0.4033178606622395,0.4490689871682358,0.31857787570225676,0.2863005550165168,0.2878246053659253,0.22114412259174368,0.23426168837202704,0.3131103826312848,0.23997591269459334,0.2320200279923865,0.2431089816018632,0.15398808533005898,0.21257477315497786,0.18809395581142682,0.20332287318689118
Ferro Eletrico,832.06,97.63948218084059,1.9669337455699516,1.6811172481415162,0.8871734012566816,1.6298987232308282,0.4381579722777812,0.3679182289469314,0.43562957520575973,0.4651258441732689,0.2799488812480836,0.2807951882803362,0.27370761651579495,0.23932270550108334,0.2592043028948091,0.2512855031400336,0.27484516593324293,0.25142745912550246,0.24388604344395895,0.21546711092473617,0.20771716313654143,0.23588685283163355,0.19502010410416198
Ferro Eletrico,829.36,97.44942195385276,1.9528509493168893,1.6428201873319588,0.8881946053965102,1.5995350692229466,0.4798652984294861,0.3402794815130258,0.43664342214686896,0.49197715492575916,0.2734693382450547,0.317597011613258,0.26736751902544625,0.26261652588036066,0.24070302094910348,0.23699364393912778,0.2916358477657836,0.26576671115155226,0.21802875709828431,0.18148708511407663,0.20446004596686018,0.20985199591415418,0.1952192952000749
Ferro Eletrico,830.1,97.53968140039284,1.956475696835178,1.535408493611715,0.9063553938061109,1.5841788929050384,0.45427331776772917,0.3106344204025621,0.40191942775769685,0.5172872909210404,0.2815125220605918,0.2853851092894645,0.28565675916347094,0.26095448444250957,0.25234742575706276,0.21730605535674266,0.2907163446110562,0.2898342380151746,0.2303840506269243,0.20441929427198544,0.23644630959180168,0.23546762060666573,0.18493946034012554
Ferro Eletrico,830.4,97.53694418719314,1.8854215881813137,1.4925274418089822,0.9226089596552699,1.596290605054462,0.46760314406518955,0.2786418583535072,0.42874266589059773,0.5430876445066174,0.2969415046954398,0.33239418109348245,0.2739345612175203,0.2451188703747302,0.22275021948022583,0.16180920970632487,0.2841864664453157,0.2558191921304502,0.19841550542454925,0.20978857611004575,0.2061857457895952,0.20458099212262898,0.21917342732524114
Ferro Eletrico,829.9,97.57606726485946,1.9068616494081827,1.392595727018155,0.9139592507164005,1.5282217265278595,0.5006195493940189,0.19609686482901245,0.4180940053184846,0.5618622499212822,0.3557341976314728,0.32774490307804344,0.28635670199684493,0.2781049174614731,0.2457591566397349,0.12552487648457283,0.2849780828049678,0.2535832100364219,0.23653087126510514,0.22251071442958212,0.21559747601250265,0.24389273739179831,0.1911022615075652
Ferro Eletrico,829.27,97.45036867647246,1.9366450741312928,1.3850772953544688,0.941911117006688,1.5176315538214036,0.5465140793728837,0.23158634323074254,0.43572485521704046,0.5468617031523659,0.36330577342186754,0.3515490480696402,0.3335210375496472,0.2790795697946812,0.2373805807702529,0.15879797015884678,0.28040542912965377,0.2739750984261186,0.19472435967768265,0.22028894758672782,0.27249522031539525,0.21408948855644955,0.21128648094922922
Ferro Eletrico,830.28,97.56047598292056,1.978758541090447,1.3993139818882745,0.9485182527659319,1.5407982989006348,0.4881291557104708,0.23490341706197782,0.43426414890928916,0.5941904415178815,0.37799696487644086,0.3270522329262492,0.28793517129456586,0.30473899927373965,0.24396574839438376,0.15613426291427607,0.29667075413129396,0.308392687335008,0.1938866302500894,0.2540797483243319,0.2515847948749442,0.20221802073443282,0.22543265411645882
Ferro Eletrico,831.03,97.58767333265632,1.9672678962164554,1.4055273985198569,0.9677952226883627,1.5235685093374933,0.5402980437753039,0.20779076396874774,0.43650467734136617,0.5836293710559652,0.34780578562042863,0.34452798900522613,0.2746852405380519,0.2895250136528416,0.23495918539718447,0.16319363004713136,0.28555217756813084,0.2589968060287379,0.1801009888988265,0.23959933128876804,0.23424751990291726,0.20970553915978218,0.20655711069738766
Ferro Eletrico,828.53,97.45463524999622,1.9330593117643493,1.3422540508087044,0.9011286048157,1.5545350988407114,0.5462040825754062,0.2017468394682622,0.4240905820159273,0.572723965573231,0.3270863751325309,0.34082931480964834,0.3152406887302502,0.28942278685426637,0.27554548966942655,0.12482882785346647,0.30396110791478803,0.2938845328407907,0.19953016283765618,0.2611408583366456,0.2080195567602286,0.22137701771434223,0.20596741853711736
Ferro Eletrico,829.67,97.48720107885674,1.919054125117045,1.3377094410323507,0.9401140416770019,1.5391548996917275,0.5523052651644537,0.26028842895491533,0.45392774110995704,0.5768187930830043,0.37111883687265046,0.32852755036639975,0.29992408135486676,0.26216739125647626,0.228261719692282,0.1237212979040365,0.2634693002154146,0.28094300632457214,0.18824324377856969,0.2747803011696043,0.20031972557122427,0.23465870816524356,0.2275426412406893
Ferro Eletrico,830.12,97.515240681845,1.9487910380484836,1.4128302030967106,0.9077919334739828,1.541096038701575,0.5394984343970569,0.21965206094747253,0.4431997675200707,0.5790117686093008,0.3470557155155391,0.3522280408504653,0.3171587395841835,0.3086552381632407,0.23732353303492135,0.14497507943376015,0.257540310410539,0.286112831776037,0.22022753405392292,0.27244409866009095,0.24546068305885776,0.20992589473013196,0.21796893846694831
Ferro Eletrico,829.17,97.43543398407441,1.9640483161435034,1.3851948360106192,0.9624609489284227,1.518304711591316,0.5592585558286187,0.23346731531958909,0.4621117079338638,0.5681498149208546,0.3780589639106861,0.3330684524107679,0.3222867612809979,0.2676792968585323,0.23121021275770096,0.12482366307085452,0.28595298283105763,0.25295414412489536,0.21509950210293216,0.26564906353793705,0.24205420155756827,0.23191082211364375,0.21155641382722273
Ferro Eletrico,828.88,97.43308695352765,2.005078363667463,1.3217771079764165,0.9362381702978285,1.5148090440305966,0.5372129749226635,0.24073580526934818,0.44464751084638493,0.5659024967814308,0.3374816165063529,0.357668229313505,0.3124985352751755,0.2894164601150876,0.23901139264277688,0.13632873253619704,0.28731432888298924,0.2785005534301278,0.19989966507770948,0.23640906145933616,0.23722049481031396,0.21059036454994862,0.2303138459534489
Ferro Eletrico,831.59,97.60287614697562,2.007669655249733,1.3579210118349616,0.9601403162312745,1.5550304555818897,0.5698793988212264,0.24797117404061428,0.4768188112179304,0.5538598213254528,0.34908881097292527,0.3637866694055957,0.30539328532522286,0.28472609834466345,0.2543913301468204,0.1320575613517168,0.2591372522359241,0.2877946740360516,0.21871518549698574,0.268495812841836,0.21228966461234838,0.22492735989735668,0.2012281388293954
Ferro Eletrico,830.67,97.60529365207898,2.0298874191326672,1.380579132500038,0.9547957450275804,1.54548905861319,0.5149123998288587,0.2567140645206961,0.46547263959393625,0.5479387253016087,0.35987033515168926,0.35398192081825997,0.2964603251943873,0.2822587086962935,0.24662825434572203,0.144072152921727,0.3055058794606457,0.2758150138675844,0.19778238300475548,0.2760422372737218,0.240032524398123,0.2374814989445194,0.24035291268257314
Ferro Eletrico,829.41,97.45154390482034,1.919827323614761,1.339191658220409,0.9159628180155815,1.5487322083657877,0.5246482469451974,0.2311560019843093,0.45900880033727426,0.5454730266085038,0.32740970192402713,0.3790069949766537,0.32113228745822053,0.2784719334214157,0.24398243131066016,0.13801201859973578,0.27396292845844433,0.2770073905333167,0.19851550669022786,0.25454956631186076,0.22446199926993282,0.20477843533864618,0.21484595303728743
Ferro Eletrico,829.33,97.51533883213432,2.0052962210900334,1.4015409332791755,0.9214299222791958,1.5382869669860133,0.49070064507518135,0.24504866107087728,0.48730001971090675,0.5451957616204889,0.37928779042482197,0.36518315992424893,0.3061207676314735,0.29495625724633806,0.23889184566813898,0.1415469529448301,0.2967453386162079,0.26767455328689377,0.20033498752871176,0.2587292953220482,0.2503305119554746,0.21785194285200807,0.22146315249826198
Ferro Eletrico,831.55,97.61477257409994,1.9459512564106811,1.3198342025794358,0.9329531246731149,1.4905022339252891,0.5478702678563347,0.19839054360706215,0.4833649176212592,0.5666786188325335,0.3676741933780891,0.34490120197927526,0.3302015927089592,0.28557608466363094,0.25942015062816676,0.14167125114132886,0.28446579025442215,0.28452915541491736,0.1726987619968326,0.23122028960814164,0.23218439429785226,0.22270894919967887,0.2010600685213875
Ferro Eletrico,831.62,97.62688113750175,1.977611105422968,1.3000574320252019,0.9364959006701029,1.474522477903459,0.5713180327292756,0.21609284852573132,0.44657991894379395,0.5823292934617763,0.34285014341339765,0.3344748720881082,0.31424899546366,0.28609629196609004,0.255574244237338,0.14731886001620226,0.24748016285245913,0.2814742638832907,0.20402269247663388,0.2612494055488778,0.23504926838737186,0.2136953730207187,0.20274329569299274
Ferro Eletrico,830.61,97.56460253494917,1.9693888983026595,1.279404446284253,0.9152733284662274,1.5340502719169025,0.5668060490622665,0.24217691758836615,0.4993341675063835,0.5701658158951131,0.35073756420658814,0.3203458873531654,0.3121132493369943,0.2765694259533663,0.26174196537253835,0.13101110135253677,0.26863298678007713,0.2774228984187866,0.18332190182508132,0.2787798895317894,0.22907787041817587,0.22436988333171187,0.21961705718643262
Ferro Eletrico,831.54,97.60331409307989,2.0158068038413135,1.323377113805292,0.9488028200267924,1.5622928776990566,0.5467520309153163,0.24786869998982572,0.4585762704488611,0.5857990489939253,0.3650995482434509,0.339091954028598,0.31808592897542054,0.3197527024991572,0.26948290044051665,0.13462426929913457,0.29594282859263965,0.28465756731636793,0.17655680063543894,0.2552559401240423,0.252843272878049,0.22729859117163725,0.19736753164417556
Ferro Eletrico,831.73,97.61347957408248,1.9823161708241852,1.382575638085864,0.9082864322801456,1.5295064896450277,0.5423823676668157,0.20186154936963494,0.4541881058009754,0.5585630416238937,0.34913816398721803,0.3481300841905814,0.2996272988376361,0.297760271035348,0.2701689305066353,0.1210101941455596,0.2953225161580626,0.3012876028914011,0.17624240525764262,0.27402432700990376,0.21772451624947542,0.2005951900252735,0.20015121796621144
Ferro Eletrico,828.32,97.40480540899063,1.97939140367007,1.3503463023159448,0.9453679032908304,1.5264091492010872,0.5668163048882622,0.21550757782701035,0.4359299694942261,0.547555878314881,0.36977170288096123,0.3588012598388366,0.3214255559898321,0.30014502056535247,0.26064031597711457,0.15867283565339807,0.2721094746759643,0.26479117100131816,0.2275979655864215,0.21920724634937266,0.22899797507283656,0.2074408774704663,0.22998692124197823
Ferro Eletrico,830.18,97.51753670775793,1.9018460186798753,1.3493647718178114,0.9238462731297659,1.529837045254026,0.5314468266047485,0.21121382700272986,0.43182012130512726,0.5482816547073941,0.3574369047922021,0.3224737701550083,0.3065117946585588,0.25085050869505876,0.2791530820607937,0.12351251423648509,0.27101400994392116,0.2865987367354301,0.22087083770503893,0.2563097455775276,0.24586420354096997,0.17264280930385928,0.2035750777543342
Ferro Eletrico,831.3,97.64098819943857,1.9617136182270805,1.3171733391926945,0.9348493237191738,1.5307544132090785,0.5253129875110171,0.2380679020501672,0.44438327198850536,0.5778463486968861,0.3386457283814489,0.3583330693622187,0.3201703747380773,0.2991490378969445,0.2396509000142384,0.12920752108661418,0.29075935496649175,0.2641936284312911,0.20029297642451907,0.2321031790670379,0.24266663699200053,0.21082081639839598,0.17505678454490925
Ferro Eletrico,832.92,97.70122627450245,1.9609919519973364,1.3582063601054304,0.9334586064885039,1.5273620566275719,0.5641898426567798,0.20469817249155187,0.42371416979147086,0.5624169690772671,0.3256889273286702,0.3277432320978955,0.30637027635060277,0.2806138177059933,0.261819298164667,0.13525932900694362,0.27832036376700225,0.2791498801395103,0.19439022885096036,0.2636576022816188,0.2105890601664586,0.2175862444294087,0.21918518822512142
Ferro Eletrico,829.49,97.51671773553937,1.9763282710360792,1.3227894156670668,0.9061769902921897,1.514027385930399,0.5558299649256654,0.252553255750613,0.4362954610038653,0.5880002308375857,0.31723243013615565,0.37469821998505104,0.3297259930977571,0.29282664265331404,0.24705978355150932,0.144878429987809,0.3064614411589981,0.3118411357760268,0.18793338331599085,0.24492589731257608,0.23250143145524788,0.20953405174668582,0.19052660711284647
Ferro Eletrico,831.89,97.58925184547769,1.9821801996412962,1.3165871213576046,0.9020196603822193,1.5512655666787993,0.5683170400729467,0.2119049834365672,0.4472043708799013,0.5649733140457672,0.3196611958580161,0.33543825279323763,0.3314458552991029,0.27796159072668775,0.2534911837820192,0.14370829125108076,0.27884606283773267,0.284524620982198,0.2057191314597311,0.2511881235538393,0.20298483685919108,0.20526634615738523,0.21835215879880226
Ferro Eletrico,832.11,97.61195548384339,1.9746359165710756,1.3366905491322254,0.8989743648807109,1.4862170600178821,0.5191495127171,0.2156711968506433,0.437731279008164,0.582485931265152,0.3510411209564083,0.3519367956666347,0.309821038460012,0.29096671191532975,0.2293732715648797,0.13104017795932485,0.3005047429414298,0.25268504273620723,0.24486223054964568,0.23441141905873716,0.24995423667755365,0.21925187120975875,0.18941098606041276
Ferro Eletrico,829.98,97.44722623392812,1.962879831696242,1.3627307130111517,0.9426946053128351,1.5246358084138227,0.5443450567464792,0.24268609731468413,0.4520663804791325,0.5481738414275364,0.3329405595555813,0.33876405876010984,0.33573947663861503,0.305317989924549,0.25762612423109327,0.12846972550241884,0.3084693550618686,0.2695082949038063,0.19195523074851367,0.2806736877622758,0.2499543153223106,0.23838363025216266,0.19952758123624814
Ferro Eletrico,830.61,97.49800164016276,2.013649746507033,1.3627533390611173,0.968342432774953,1.494859288176084,0.5712781686853077,0.2225716891045191,0.41445331682663555,0.5859162701969289,0.36274367638445115,0.36760637443421496,0.32457152115123683,0.3182506323297183,0.2737401493866047,0.1189638539195039,0.3063059924919856,0.2751269778834755,0.2389284743195143,0.2771934195613783,0.1974698604264558,0.24922926464454911,0.18417455593836976
Ferro Eletrico,833.27,97.65508315344172,1.9067378258915282,1.3763928427512204,0.9195895125155489,1.527035046926148,0.5311051384490478,0.22055133971522492,0.4443739677202612,0.5688014290586993,0.33460407786494833,0.3285332776085209,0.3157870408080905,0.27417039930978293,0.24983496888422563,0.13509207619874047,0.2864855827119941,0.2679421159426973,0.20098089438937683,0.21668195488364933,0.24746888695648112,0.2248641671929302,0.21893076694943586
Ferro Eletrico,832.12,97.5950979812433,1.9789692473949652,1.3880858052985856,0.9720758660894687,1.5394630161943494,0.5496693516033957,0.24682216341430713,0.47075538436413455,0.5460217727038265,0.382338426019883,0.3550331917389326,0.3279764664741905,0.2824078777840317,0.263634019556667,0.12925235864385756,0.3098126659412154,0.25576751578888945,0.2090739252965611,0.23610445647383826,0.23043142351684454,0.20581920384420915,0.20638928400643033
Ferro Eletrico,830.62,97.49805138594073,1.9169468350945138,1.3966121615202507,0.9096997741138969,1.5157417288209052,0.5429559703993712,0.21385816400431681,0.4477933933007584,0.5575455430233375,0.3409394192777001,0.34007250634721037,0.2727227717589083,0.28695322713724536,0.2237930129514919,0.1458789753118559,0.3056216593191407,0.2853081192590771,0.19923119789707647,0.23120592909092894,0.19918617427333174,0.23617604450681765,0.18718445234610182
Ferro Eletrico,832.79,97.64964569572179,1.9753971145659166,1.430132597537568,0.9709280116112238,1.5385603270714965,0.5231181421292173,0.24279286151860774,0.467179555647555,0.560934974835451,0.3842717802211763,0.3578394093741139,0.28309938410104574,0.28022681726657167,0.24830070077232155,0.1319123790806516,0.2665932457048574,0.2467717901710429,0.23563879921049102,0.23560948982565344,0.23205278112357766,0.21173168282116026,0.23596592876249187
Ferro Eletrico,834.07,97.66544707187498,1.9510956417407288,1.429197493527767,0.9510446626761003,1.4738235606182335,0.5196616232940544,0.19985835639879487,0.43869620463936426,0.5482809343652556,0.3503032574294553,0.36654909455127194,0.2963484957919824,0.2945953585874472,0.233907006413678,0.14551387724166825,0.280140095892946,0.2824924366700125,0.22292725954377543,0.2357341204063718,0.22150127621895901,0.2206016885253083,0.22221884294755231
Ferro Eletrico,831.02,97.55905049985029,1.9840843597906066,1.4030718216903275,0.928510757237725,1.5428887413771248,0.5369818623944416,0.23494614304418093,0.449580247483109,0.5426679625874563,0.36130102287947774,0.3364452210658537,0.2801333822325653,0.2894561405541325,0.23988031935393386,0.12700971555570614,0.3019087140201866,0.2502189886599588,0.1867154785340068,0.24198155742685157,0.2188181341165504,0.19448224166083014,0.20082540215854153
Ferro Eletrico,831.85,97.52791778302856,1.9556932123012845,1.4106254770885438,0.9425951914916744,1.5483726020649184,0.5625017483495425,0.22810797639089925,0.4563449965608728,0.5303168664461028,0.35292397789078556,0.35704568898708816,0.29374576105425365,0.2787992784386309,0.24420127886657425,0.14550456095460576,0.2901804192537535,0.28514148158165165,0.21017459577811456,0.25447966898971236,0.23553467534798245,0.22860695944778744,0.2307194120290713
Ferro Eletrico,834.61,97.66759384420162,1.9515390453504857,1.451458703477074,0.9279539225520634,1.5427886076517805,0.5015550063986249,0.25265950925759667,0.41919870090578776,0.555603900777953,0.32835054460504276,0.33731934161114957,0.26730030904151997,0.2872927646340199,0.2559693901976038,0.1526600099680766,0.2564591076228264,0.24167971310420147,0.21315649667535505,0.24243761126227836,0.2215707545184093,0.19494036446599608,0.22332639060386636
